cty,county_name,cty_pop2000,cz,cz_name,cz_pop2000,statename,state_id,stateabbrv,csa,csa_name,cbsa,cbsa_name,intersects_msa,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20
1067,Henry,16310,10302,Dothan,223605,Alabama,1,AL,222,"Dothan-Enterprise-Ozark, AL",20020,"Dothan, AL",1,0.071428575,0.055555556,0,0,0.35714287,0.52941179,0.42857143,0.33333334,0.71428573,0.77777779,0.71428573,0.83333331,18.309959,9599.56,-0.023629436,0.17447039,0.095089957,0.11009757,0.48442647,86.99636977,83.4605598,73.28244275,81.42493639,62.43654822,54.86999989,0.015943805,0.01539397,0.011050821,0.047200844,0.44265702,0.19058853,0.084299996,0.46395999,-0.929200772,60.600861,32.170448,1.5266707,0.049020898,0.065873742,0.19068773,0.56450856,0.24174041,1.1281422,0.032004905,0.032618026,29.031881,0.27903727,29945.088,92110.3,4.537192982,16.76863158,-19.96039,0.023650896,14.1,,,41.586872,0.25213891,0.004599816,1023.1559,0.006931636,0
1069,Houston,88787,10302,Dothan,223605,Alabama,1,AL,222,"Dothan-Enterprise-Ozark, AL",20020,"Dothan, AL",1,0.28301886,0.23469388,0.18691589,0.0625,0.36538461,0.2606383,0.32380953,0.27956989,0.55445546,0.64285713,0.74226803,0.78021979,16.686232,9704.11,-1.1178256,0.12998347,0.092315428,0.098652788,0.49240819,85.83767088,85.7545045,70.38288288,80.23648649,68.11594203,63.41999996,0.062578604,0.056065213,0.071185395,0.20425065,0.55632997,0.14998972,0.13699999,0.44310001,-0.871104912,67.82412,24.443893,1.2636985,0.039097246,0.18966395,0.28407827,0.62360412,0.14154381,1.5970806,0.033991463,0.030927951,152.98615,0.37729377,35262.852,109306,5.16951514,18.17346799,-16.351776,0.013902136,18.4,1588.8889,,40.607533,0.26777852,0.008776638,3445.1685,0.013221982,0
1071,Jackson,53926,6100,Gadsden,304068,Alabama,1,AL,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",42460,"Scottsboro, AL",1,0.40000001,0.2,0.125,0.25,0.38461539,0.23529412,0.125,0.2857143,0.5,0.60000002,0.8888889,0.875,18.643221,10921.99,0.54648596,0.16573808,0.10713436,0.12927322,-0.92844582,83.64007942,84.43514644,55.81589958,79.16317992,55.88235294,125.7099998,0.015264782,0.009895506,0.015362888,0.072929241,0.34762731,0.1367446,0.065269999,0.57582998,-1.588118375,47.581871,3.7124951,1.1311797,0.059590247,0.049001109,0.1910661,0.62026745,0.35197341,0.73248523,0.017338575,0.019359864,49.989643,0.3181363,29498.898,96509.2,4.674949127,17.17770162,-3.2693858,-0.003985188,10.4,,,47.311272,0.18193832,0.004543263,2201.0837,0.009485865,0
1073,Jefferson,662047,10700,Birmingham,1038182,Alabama,1,AL,142,"Birmingham-Hoover-Talladega, AL",13820,"Birmingham-Hoover, AL",1,0.2739872,0.237516,0.19554456,0.13277511,0.31912568,0.27248678,0.24746193,0.18635809,0.56505805,0.71091443,0.76912183,0.85567009,16.145582,9391.84,0.57716531,0.16536573,0.10411264,0.13398369,0.26363143,79.6573883,84.86526394,67.07272056,79.54964932,69.39843069,56.19999993,0.12261488,0.11154342,0.1300523,0.41813439,0.59814161,0.14772987,0.17284,0.43081999,-0.060100048,60.1273,39.215191,1.553364,0.039404839,-0.013818961,0.050730847,0.6152097,0.10019083,2.3400152,0.026235297,0.031845171,595.04108,0.22132681,38584.137,120903.1,5.50130913,16.73659951,-14.933036,-0.002609078,24.6,5698.8433,-0.029532736,38.433449,0.30341196,0.008594109,2093.5974,0.024165558,0
1075,Lamar,15904,10600,Jasper,161169,Alabama,1,AL,,,,,1,0.1923077,0.29411766,0.2,0,0.23076923,0.35294119,0.2,0.2857143,0.42307693,0.7647059,1,0.85714287,17.30687,11128.73,0.94682956,0.1877206,0.11307023,0.12412979,-0.67640209,85.31525347,79.36507937,63.80952381,75.87301587,61.2745098,112.52,0.001757721,0.001058924,0.001442373,0.00346964,0.34049779,0.16094229,0.050220001,0.53662002,-1.173306254,71.145622,11.940392,1.3015593,0.073600218,-0.033367775,0.009297668,0.55902392,0.32885292,0.80482894,0.020435111,0.023013078,26.29425,0.3443062,27185.629,73581.6,4.532879046,18.45022147,-9.3771677,-0.01699356,7.8000002,,,45.78336,0.20118344,0.004841549,1117.5946,0.006702695,0
1077,Lauderdale,87966,6200,Florence,230941,Alabama,1,AL,,,22520,"Florence-Muscle Shoals, AL",1,0.28235295,0.18483412,0.13725491,0.10843374,0.264,0.26960784,0.25,0.20987654,0.58064514,0.73033708,0.80645162,0.83783782,15.232569,9189.06,-0.18665642,0.17186536,0.090296611,0.1098386,0.32739928,85.47616078,87.67826583,59.15573303,86.08100399,66.2037037,65.67999983,0.057399351,0.067038432,0.048706006,0.20040718,0.4801482,0.14425674,0.14518,0.50660002,-0.945442366,56.633247,9.8037872,1.0163018,0.059703913,0.092121273,0.16414839,0.58941823,0.21755774,1.0106177,0.019734898,0.021587886,131.39827,0.3130624,34223.008,113305,5.026180133,16.93695443,-8.3344088,-0.001817745,18.5,2346.3972,0.007794345,46.456867,0.20678337,0.005524862,3474.4229,0.012239823,0
1079,Lawrence,34803,6000,Huntsville,519583,Alabama,1,AL,290,"Huntsville-Decatur-Albertville, AL",19460,"Decatur, AL",1,0.40909091,0.1,0.14285715,0.14285715,0.2857143,0.40000001,0.5714286,0.14285715,0.63636363,0.69999999,0.5714286,0.85714287,19.048597,10773.51,0.13481896,0.17635743,0.11595276,0.094268024,-0.41465583,87.36745828,82.51900109,58.63192182,80.99891422,61.72043011,103.4499998,0.016617632,0.014517376,0.013284812,0.206192,0.38004878,0.15251295,0.04112,0.49529999,-1.837223907,52.01276,13.254603,1.0545068,0.054201681,0.15356314,0.36147073,0.58567554,0.3120265,0.50570357,0.027037899,0.027124098,50.193077,0.18547195,30491.068,99975,5.070449474,16.94642857,-11.205906,-0.007825879,7.5,,,47.347225,0.17453231,0.002902049,1460.318,0.006107981,0
1081,Lee,115092,9800,Auburn,150911,Alabama,1,AL,194,"Columbus-Auburn-Opelika, GA-AL",12220,"Auburn-Opelika, AL",1,0.28214285,0.2631579,0.13265306,0.12745099,0.25270757,0.22439024,0.1368421,0.18627451,0.66799998,0.78609627,0.80208331,0.88235295,15.781847,8208.34,0.60230047,0.15984683,0.10724884,0.13603447,-0.037977815,84.94521791,84.34065934,61.67582418,76.64835165,63.44206974,57.55999994,0.11806734,0.15459967,0.084527753,0.13168477,0.50936753,0.2181195,0.11825,0.46822,-2.050989346,34.587112,22.550655,1.4292914,0.037391599,0.50875032,0.70986664,0.62001252,0.15634201,2.6839397,0.045850276,0.034068397,189.07515,0.38857958,28575.398,138765.3,5.098930398,16.49850804,-8.3968945,-0.023349527,27.9,3050,0.29295871,38.624325,0.23953505,0.005411858,3460.1931,0.015421807,0
1083,Limestone,65676,6000,Huntsville,519583,Alabama,1,AL,290,"Huntsville-Decatur-Albertville, AL",26620,"Huntsville, AL",1,0.25806451,0.2857143,0.16666667,0.079999998,0.25806451,0.21052632,0.41176471,0.16,0.41935483,0.71428573,0.77777779,0.80000001,16.695774,9537.19,1.03549,0.18401012,0.11340901,0.13045338,0.16835558,80.24458174,89.14100486,63.77633712,79.01134522,69.73865199,75.52999997,0.03119099,0.039931964,0.025728922,0.1137841,0.3978236,0.12346091,0.066639997,0.49768001,-1.744715154,52.993481,13.251416,2.6493697,0.039662924,0.42758396,0.59192342,0.60845494,0.2638931,1.6672757,0.03238626,0.023494123,115.6167,0.24813549,31877.979,115171.2,4.92223387,16.91404746,-3.948755,0.023717234,16.9,,-0.29486573,43.590282,0.16981351,0.006350667,2228.7615,0.008169009,0
1085,Lowndes,13473,11101,Montgomery,367927,Alabama,1,AL,,,33860,"Montgomery, AL",1,,,,,,,,,,,,,16.999269,9317.47,1.2382008,0.15533172,0.094263978,0.18049639,-0.033986524,84.09970998,83.72093023,63.95348837,77.90697674,63.93442623,66.43999982,0.013206271,0.010645421,0.009006696,0.038559709,0.41709712,0.31372988,0.094290003,0.28169,-1.782324754,28.924517,73.042381,0.63089144,0.065781653,0.016600015,0.18027052,0.51110888,0.19986495,0.26720107,0.028353002,0.037630817,18.766285,0.11913609,25080.873,73981.5,5.282571912,18.11861252,-23.788204,-0.020010596,11,,,38.32793,0.41839081,0.008461367,1267.1038,0.00713512,0
1087,Macon,24105,9800,Auburn,150911,Alabama,1,AL,,,,,1,0.19512194,0.11538462,0.083333336,0,0.43243244,0.46153846,0.33333334,0.61538464,0.68292683,0.53846157,0.66666669,0.84615386,16.385357,7246.68,-0.14982279,0.13081357,0.084378146,0.14843591,-0.17623933,80.23362914,82.57839721,62.71777003,78.7456446,59.73154362,50.88,0.010876902,0.010916978,0.010645782,0.21814662,0.33526599,0.32841107,0.047400001,0.42061001,-2.720483791,19.282307,84.206596,0.71769345,0.052889433,-0.10153192,0.035431754,0.4970848,0.11520964,1.4519808,0.016594068,0.026135657,39.482529,0.30487025,24916.775,85578.6,4.870086091,17.35141086,-27.330988,-0.009167855,18.799999,9773.0605,0.034451135,35.508469,0.50846791,0.007541853,1732.7102,0.011767689,0
1089,Madison,276700,6000,Huntsville,519583,Alabama,1,AL,290,"Huntsville-Decatur-Albertville, AL",26620,"Huntsville, AL",1,0.27822581,0.23938224,0.15789473,0.12727273,0.30227745,0.21456693,0.21895425,0.21041666,0.61784899,0.75510204,0.7758007,0.84934497,14.137332,9382.2,0.29610309,0.15764645,0.10508413,0.12652768,0.38590902,85.40526549,85.03323401,64.68026587,80.70135228,69.21389397,56.05999994,0.12015846,0.11497089,0.12672566,0.22569124,0.4516629,0.10545111,0.10971,0.45368001,-0.797039729,55.223709,22.624502,1.8886881,0.035073332,0.40481099,0.52073413,0.67571098,0.188206,3.9667509,0.033317673,0.026530538,343.75974,0.29591689,41283.332,137698.9,5.249484627,16.57120883,-11.492714,-0.006330606,34.299999,3735.8979,-0.037664369,39.637985,0.21882832,0.006683435,3345.8218,0.017246002,0
1091,Marengo,22539,10802,Demopolis,63233,Alabama,1,AL,,,,,0,0.22499999,0.23287672,0.1388889,0.17073171,0.46551725,0.31944445,0.44117647,0.30769232,0.49586776,0.65753424,0.75,0.80487806,16.801422,9040.83,1.1241246,0.18062647,0.12725155,0.12272316,-1.1150126,83.09787188,75.85421412,58.9977221,78.58769932,51.61290323,104.3099999,0.037441071,0.037185848,0.045548499,0.046039689,0.51796329,0.25902459,0.076669998,0.36787999,-0.965264317,51.106972,51.382046,0.97164911,0.054403566,-0.10013175,-0.020722518,0.52448219,0.2896277,0.73650116,0.014685656,0.018412529,23.068548,0.39790842,30357.42,87844.7,4.829404714,17.0970036,-21.546032,-0.010628587,12.1,,,38.922962,0.33530572,0.008518568,2087.7664,0.011511826,0
1093,Marion,31214,10600,Jasper,161169,Alabama,1,AL,,,,,1,0.33333334,0.2,0.07692308,0.07692308,0.29787233,0.22580644,0.27272728,0.23076923,0.47916666,0.64516127,0.69230771,0.76923078,17.288673,10672.44,0.5497517,0.17621669,0.11288589,0.11563873,-0.37572479,82.80171801,88.18181818,65.45454545,83.63636364,59.64010283,137.3199997,0.007236417,0.008011928,0.00693287,0.066736147,0.39631411,0.15637602,0.072590001,0.54606003,-1.205662747,59.569424,3.6233742,1.1533287,0.079162173,0.039046638,0.077971056,0.56130016,0.35172522,0.4805536,0.017235856,0.018933812,42.10059,0.41809508,28465.76,84645.5,4.117948663,16.92756717,-0.34352046,0.004635057,8,,,47.402679,0.17566165,0.00673369,1440.6302,0.008663843,0
1095,Marshall,82231,6100,Gadsden,304068,Alabama,1,AL,290,"Huntsville-Decatur-Albertville, AL",10700,"Albertville, AL",1,0.34101382,0.31707317,0.25714287,0.21875,0.23255815,0.27329192,0.26865673,0.20967741,0.51141554,0.652439,0.84285712,0.8125,21.49346,11101.23,1.100323,0.18011633,0.12788604,0.12141896,-0.66883618,84.83815085,80.99378882,56.89440994,78.13664596,60.03805899,96.33999991,0.010893182,0.011759573,0.007882255,0.12892906,0.45416808,0.14661655,0.11419,0.52487999,-1.28391821,65.267357,1.4520072,5.6620979,0.050385091,0.25310108,0.38036266,0.60583407,0.27810103,4.027678,0.027568678,0.027301139,145.01292,0.37983856,32007.781,107839.7,4.545114289,18.17428608,-4.5067244,0.012939239,13.9,1320,-0.11287265,46.191608,0.19418858,0.008033291,2283.2617,0.013696721,0
1097,Mobile,399843,11001,Mobile,599405,Alabama,1,AL,380,"Mobile-Daphne-Fairhope, AL",33660,"Mobile, AL",1,0.28833866,0.24083251,0.20185615,0.1498708,0.33251634,0.27987742,0.23684211,0.21563342,0.56182796,0.70731705,0.79551125,0.82271469,18.645411,9867.33,0.73522848,0.18963692,0.10402964,0.12268364,-0.33123928,78.58494585,82.52907696,62.73199703,77.08487998,64.12441415,72.08999991,0.088500164,0.097869083,0.081210151,0.34861189,0.54380262,0.18507256,0.13674,0.45569,-1.168109027,53.253651,33.224289,1.2222297,0.05129879,0.095520303,0.15418786,0.59391969,0.14265065,2.2841465,0.01559112,0.017814492,324.26077,0.24871078,32258.135,107306.5,4.430151312,18.36584419,-12.539934,0.009867542,18.6,6005.2324,0.01766507,39.953999,0.30113041,0.007760546,1720.2246,0.020075884,0
1099,Monroe,24324,11002,Atmore,76853,Alabama,1,AL,,,,,0,0.15384616,0.2173913,0,0,0.2972973,0.43478259,0.41666666,0.25,0.6857143,0.76190478,0.72727275,1,18.403444,9651.88,1.646884,0.16908546,0.11430933,0.16749294,-0.62407601,83.17086889,78.91737892,58.97435897,76.92307692,65.35087719,96.50999999,0.019015534,0.022994779,0.018857861,0.11214648,0.4817895,0.21315221,0.074050002,0.41918001,-1.130681715,52.335144,39.808418,0.78112155,0.066017859,0.07385987,0.17778562,0.54951692,0.31141454,0.33711562,0.013813518,0.016691334,23.710955,0.38835609,29595.238,89177.7,4.340846727,17.76743064,-15.529609,0.004315626,11.8,1440,-0.13219617,40.555954,0.26570916,0.007975662,1509.4709,0.006840961,0
1101,Montgomery,223510,11101,Montgomery,367927,Alabama,1,AL,,,33860,"Montgomery, AL",1,0.24013157,0.18196721,0.16226415,0.15692307,0.36115843,0.28862479,0.27450982,0.25949368,0.56307131,0.74253732,0.78902954,0.8237288,15.836436,9223.8,0.73252666,0.1647599,0.10128257,0.14412171,0.28417414,83.63683464,83.62676056,70.29049296,77.24471831,67.81083143,59.20999992,0.12610689,0.12383253,0.13297446,0.2869103,0.62016398,0.17340079,0.15260001,0.40605,-0.292801087,50.577156,48.385307,1.1923404,0.041275054,0.13434972,0.17882408,0.61337703,0.081973888,1.9878305,0.035720997,0.040127958,283.00888,0.31628284,34834.207,116904.1,4.495769297,16.98891033,-24.318047,,28.5,3753.116,-0.065947391,37.279476,0.34911114,0.005494162,1946.3424,0.017988071,0
1103,Morgan,111064,6000,Huntsville,519583,Alabama,1,AL,290,"Huntsville-Decatur-Albertville, AL",19460,"Decatur, AL",1,0.36516854,0.28901735,0.22499999,0.20879121,0.32571429,0.23214285,0.34177214,0.27777779,0.59006214,0.72666669,0.75675678,0.85882354,18.938658,10319.95,0.53705639,0.18073408,0.10462416,0.12012659,0.043610975,85.79091921,83.90197021,64.6804421,81.64344065,68.46220678,95.30999994,0.048068583,0.042111706,0.048322093,0.20932572,0.42270091,0.12291247,0.11091,0.50537002,-0.888442952,58.655369,11.149427,3.2818913,0.046663612,0.23088518,0.3269507,0.62235981,0.27519563,2.707448,0.025669884,0.026804365,190.76164,0.31465808,35159.695,118103.8,5.346347243,15.98466079,-12.132825,-0.005912745,18.4,1560,,43.126675,0.19841215,0.007242661,2922.4333,0.012932788,0
1105,Perry,11861,10801,Tuscaloosa,261112,Alabama,1,AL,,,,,1,,,,,,,,,,,,,17.015835,8757.41,0.71967143,0.16377059,0.1033072,0.14223559,-0.81534147,87.58063518,73.68421053,61.53846154,74.08906883,56.75675676,81.76999998,0.028400777,0.016892018,0.030700022,0.10041308,0.4182896,0.35362318,0.090039998,0.28913,-0.385465499,30.073351,67.928505,0.85996121,0.10059172,-0.20989875,-0.18972018,0.46588317,0.28160921,0.48899758,0.006997724,0.025798837,16.485434,0.28842729,22062.256,63450.8,5.189121339,17.64606695,-15.675999,0.018096592,10,8136.8662,-0.044384126,37.244781,0.44497609,0.007082033,1561.3292,0.010914497,0
1107,Pickens,20949,10501,Columbus,95083,Alabama,1,AL,,,46220,"Tuscaloosa, AL",1,0.20408164,0.17857143,0.14285715,0.16666667,0.44680852,0.46153846,0.2857143,0.083333336,0.65306121,0.60714287,0.5,1,17.417156,10205.72,0.81070626,0.16152598,0.11088063,0.14016145,0.25317121,85.09129656,86.97788698,65.11056511,85.995086,65.04424779,88.29999995,0.006688451,0.006791557,0.005874713,0.082863614,0.4043043,0.24913111,0.057569999,0.39517,-0.811744618,59.367989,42.675068,0.70170414,0.076769106,-0.024766073,0.032325983,0.52385139,0.26216641,0.38187981,0.016229892,0.020716979,23.767384,0.26078698,27061.1,87978,4.583184713,22.19294409,-13.283156,0.009887101,9.8000002,,,42.392941,0.3222138,0.005537257,1394.85,0.006639015,0
1109,Pike,29605,11102,Troy,80901,Alabama,1,AL,,,45980,"Troy, AL",0,0.2,0.090909094,0.27272728,0.1,0.32499999,0.42424244,0.30000001,0.30000001,0.40000001,0.69696969,0.72727275,1,17.643562,10260.29,1.5727849,0.22223711,0.10531432,0.1333966,-0.056041915,84.34541197,82.40343348,70.60085837,76.82403433,67.33067729,95.62999988,0.011707967,0.011988509,0.013952373,0.067029156,0.65022624,0.23066647,0.23138,0.36513001,-1.108071962,49.684177,36.365479,1.2328998,0.048439104,0.055436719,0.20863001,0.606161,0.15578681,1.9422395,0.020705962,0.021753082,44.118515,0.45155513,26834.854,95176.2,5.086055276,16.14824121,-14.921974,-0.000447942,18.4,2850,-0.004354192,41.949162,0.33605865,0.007363621,2270.665,0.010755059,0
1111,Randolph,22380,9600,LaGrange,457299,Alabama,1,AL,,,,,1,0.20689656,0.26666668,0.18181819,0.16666667,0.44444445,0.13793103,0.36363637,0.16666667,0.62068963,0.75862068,0.72727275,0.83333331,18.161926,9729.21,2.1919246,0.22706194,0.12093348,0.14084257,-1.1003243,81.26548656,83.89121339,52.30125523,77.61506276,55.05617978,114.7099998,0.004614388,0.006821986,0.005112836,0.075455457,0.41145009,0.1701197,0.088990003,0.45842999,-1.692322648,49.874886,22.113495,1.2153709,0.057231322,0.11481943,0.18619247,0.55774796,0.34940815,1.201966,0.025111707,0.021000894,38.516796,0.29575703,27389.764,85045.4,5.127120856,18.61435656,-15.858514,0.006570904,10,1560,-0.22710697,42.738438,0.21370067,0.006881144,1597.8069,0.009369598,0
1113,Russell,49756,9701,Columbus,303656,Alabama,1,AL,194,"Columbus-Auburn-Opelika, GA-AL",17980,"Columbus, GA-AL",1,0.17142858,0.10526316,0.33333334,0.25,0.44117647,0.47368422,0,0.25,0.5714286,0.63157892,1,1,17.423683,9492.12,2.0912905,0.21637806,0.11417872,0.15140328,-0.3698352,84.50198988,80.17917133,64.7256439,74.24412094,57.88381743,62.01999998,0.055678431,0.061040465,0.049403735,0.21117829,0.38983202,0.19902764,0.064800002,0.49810001,-2.163819702,46.832542,40.632286,1.4952971,0.050346419,0.050679956,0.098595835,0.57103711,0.21706361,2.0158372,0.050506472,0.050747649,77.584076,0.23211107,26292.465,95309.5,5.030249909,17.49617864,-16.068203,0.010039774,9.6999998,1560,-0.24500734,39.418793,0.34242231,0.009587134,1908.9415,0.012019605,0
1115,St Clair,64742,10700,Birmingham,1038182,Alabama,1,AL,142,"Birmingham-Hoover-Talladega, AL",13820,"Birmingham-Hoover, AL",1,0.40594059,0.23232323,0.21052632,0.13043478,0.36458334,0.3298969,0.375,0.34285715,0.61386138,0.70707071,0.78947371,0.8142857,15.226698,10393.39,0.91372919,0.17665401,0.11050624,0.13364488,-0.15573658,79.67630971,82.88043478,67.93478261,78.94021739,64.96815287,85.03999996,0.013315829,0.01106713,0.017413536,0.069024801,0.4115335,0.12076241,0.086649999,0.52263999,-1.98665519,50.055607,8.1137438,1.0595903,0.038136918,0.57121706,0.72841823,0.58979279,0.16031617,0.63791668,0.052979519,0.033394087,102.15664,0.19517133,32119.357,133033.4,4.140417819,18.81570161,-11.36834,0.011424676,11.1,,,45.304195,0.15928158,0.004959849,990.22174,0.008117058,0
1117,Shelby,143293,10700,Birmingham,1038182,Alabama,1,AL,142,"Birmingham-Hoover-Talladega, AL",13820,"Birmingham-Hoover, AL",1,0.28780487,0.24242425,0.15246637,0.13863637,0.27500001,0.24203822,0.26511627,0.1847575,0.61081082,0.76306617,0.83168316,0.86585367,12.272797,10352.62,0.6561321,0.16612943,0.10932007,0.13153422,0.5724867,81.76984342,84.93060145,67.87838731,82.15465962,75.0213858,57.20999992,0.078369193,0.071072407,0.087269939,0.086488225,0.43751851,0.063136168,0.13815001,0.42216,-1.210129506,45.621906,7.3764944,2.0308039,0.02654014,1.1613473,1.602288,0.70345843,0.10239397,2.3650842,0.072711158,0.050525846,180.3121,0.19434951,47774.16,195551.1,4.948427032,17.56514569,-15.920258,0.005736915,36.799999,5424.042,0.019796221,44.66024,0.123244,0.004597647,1443.0343,0.011124323,0
1119,Sumter,14798,10802,Demopolis,63233,Alabama,1,AL,,,,,0,,,,,,,,,,,,,18.825857,9890.98,1.8538136,0.27730021,0.097946532,0.11171217,0.3819164,90.63679617,83.96946565,73.28244275,72.90076336,66.96428571,63.5,0.006762984,0.006348501,0.00630442,0.021925706,0.5588153,0.38696551,0.14947,0.28189999,-1.285520555,27.11853,72.428711,1.1150155,0.077042498,-0.124793,-0.10995745,0.47635967,0.21820934,0.47303689,0.008041627,0.0208812,16.352549,0.36197686,22241.885,71982,5.569088319,16.69280627,-17.811607,-0.045731265,12.4,2504,-0.021812769,37.766277,0.42967033,0.005879173,1407.5059,0.011893306,0
1121,Talladega,80321,9500,Talladega,148252,Alabama,1,AL,142,"Birmingham-Hoover-Talladega, AL",45180,"Talladega-Sylacauga, AL",0,0.33870968,0.24590164,0.2,0.13793103,0.3900415,0.33701658,0.25316456,0.24137931,0.51739132,0.65269458,0.76712328,0.90566039,16.215816,10760.15,1.132404,0.19545247,0.11282245,0.12666437,-0.77830851,85.01713082,80.88235294,64.70588235,70.83333333,57.26027397,101.3999999,0.019783841,0.026007615,0.013417972,0.092297241,0.42322922,0.17614748,0.082079999,0.46472001,-1.534035289,50.105202,31.38158,1.0109435,0.059755221,0.087977134,0.16620582,0.55229956,0.25522041,0.67354739,0.024352286,0.026568394,108.6106,0.34935918,29031.361,96242.6,4.782809353,18.04840764,-13.293774,-0.00285129,11.2,5666,-0.15814647,40.282787,0.267371,0.006467228,1837.3434,0.013067196,0
